id,text,hour,dayofweek,authorMeta.id,authorMeta.verified,authorMeta.following,authorMeta.fans,authorMeta.heart,authorMeta.video,authorMeta.digg,musicMeta.musicId,musicMeta.musicOriginal,musicMeta.duration,videoMeta.duration,diggCount,shareCount,playCount,commentCount,numHashtags,fyp,foryou,foryoupage,viral,funny,comedy
6944791682009320709,49.0,19,6,27432851,0,13,672200,6900000,50,187,6944791634131421957,1,59,59,234200,23100,1400000,1193,0,0,0,0,0,0,0
6940721044294536453,89.0,20,2,6718387110027936774,1,941,7800000,174200000,1310,4633,6940720885322074886,1,28,29,34100,86,309200,335,5,0,1,0,0,0,0
6941821327875656966,139.0,19,5,6795610407622738949,0,5344,10700,93800,180,4389,6896429825410583297,1,10,10,77900,20500,696200,2773,3,1,0,1,1,0,0
6942432918249737477,22.0,11,0,6924272833845789702,0,1,558700,10100000,73,84,6942432476446903046,1,19,19,9949,61,139500,81,2,0,0,0,0,0,0
6939907289864359169,7.0,15,0,6853042343748551685,0,122,1100000,11500000,335,566,6920125567752734722,0,60,16,5543,6,96400,18,0,0,0,0,0,0,0
6937916817667099910,12.0,7,2,6904838098921440262,0,38,1700000,20500000,1330,37,6776144688547104770,0,72,48,10100,36,159100,37,0,0,0,0,0,0,0
6944150098876189958,112.0,2,5,6663189721033834502,1,96,1600000,96900000,1375,51,6777609974504753153,0,168,40,187400,205,1500000,388,7,1,1,1,0,0,0
6942869888885214469,37.0,15,1,6757210726014944261,0,181,312000,4100000,524,720,6927670635388799750,1,40,15,10600,39,525300,11,4,0,0,0,0,0,0
6945081027014462725,77.0,14,0,6907508370480792577,0,361,10600,48100,71,3726,6900572332369234693,1,18,18,38400,5138,786300,808,3,0,0,0,0,0,0
6926614294595521798,58.0,20,6,59538149810372609,1,1,938700,9700000,98,67,6926614291390925573,1,13,13,248400,1127,1800000,1422,0,0,0,0,0,0,0
6945541171796135173,114.0,20,1,6622397997040123910,0,536,5044,158600,26,20700,6945541066531867398,1,24,24,63700,9268,2800000,4110,5,1,0,0,0,0,0
6937341759567432965,112.0,17,0,6795554994047337477,1,775,4700000,176100000,1011,2109,6937341707034118917,1,14,14,8131,91,74300,39,7,1,0,0,0,0,0
6937485793090882821,125.0,3,1,6753611713025655813,0,92,77700,2100000,380,2131,6937485674929048325,1,7,7,5493,167,97700,29,6,1,0,1,0,0,0
6944125603234745605,32.0,0,5,6852807893957592069,0,83,12600,542400,5,2813,6944125392676555526,1,17,17,538200,34000,3700000,4555,1,0,0,0,0,0,0
6945047035930365190,107.0,12,0,6626440478298587141,0,35,2400000,36300000,375,232,6598704368726313733,0,15,23,32400,200,479400,306,5,0,0,0,0,0,0
6936015158741437702,74.0,4,4,6575319222233415685,0,1181,1600000,17600000,674,6147,6741820270748764933,1,17,15,24700,58,291400,225,0,0,0,0,0,0,0
6945627554548157702,19.0,1,2,6690913752604607494,0,660,2600000,100100000,746,101000,6928046513662741253,1,13,14,365400,895,3100000,3129,0,0,0,0,0,0,0
6941944676521938182,87.0,3,6,27844878,0,1166,1100000,19800000,51,93500,6893536448872516353,1,8,19,37800,89,187700,135,3,1,0,0,0,0,0
6942623161305353477,137.0,23,0,6564897043667664902,0,17,190800,4300000,56,25,6839079162326550529,0,30,14,108100,752,1000000,2706,8,1,1,1,0,0,0
6925160892107721989,50.0,22,2,6650925193177366534,1,1955,6700000,282900000,583,4291,6803040905885534981,1,59,52,237000,3375,1100000,3295,2,1,0,0,0,0,0
6935581387969809669,34.0,23,2,293950129769013248,0,81,7400000,70500000,1188,4809,6930758450691541765,1,17,13,194900,1021,3500000,1111,0,0,0,0,0,0,0
6938903526831607046,26.0,22,4,6621735331879354369,0,539,2400000,64300000,351,14900,6938903454270163718,1,15,15,222800,216,1100000,483,0,0,0,0,0,0,0
6936763276042767621,100.0,4,6,6733798864183165958,0,116,1800000,34000000,524,1876,6828684915513493506,0,60,59,38700,169,273900,668,6,0,0,0,0,0,0
6925168612567158022,83.0,22,2,1531212,0,8873,1000000,19300000,623,29500,6925168571618298629,1,59,59,1600000,203600,13800000,41000,4,0,0,0,0,0,0
6939994885747494150,49.0,21,0,6803373587468239878,0,396,639,11700,22,4704,6807950429897493254,1,16,16,11100,1457,575800,59,2,1,0,0,0,0,0
6937708145808575750,127.0,17,1,6725507701194163206,0,29,2900000,94900000,596,1081,6937708108315773701,1,18,18,65000,283,352100,240,11,1,0,1,1,0,1
6945950679538109702,24.0,22,2,6658722935124328453,1,31,11800000,344100000,220,2982,6925947833178704646,1,21,45,426000,4045,2200000,6066,0,0,0,0,0,0,0
6939870300049837318,50.0,13,0,6880775881523741701,0,3,4300000,53900000,338,411,6939870019291466501,1,15,15,33200,544,394900,393,6,1,1,0,0,0,0
6934484444086652165,46.0,1,0,6729543102472012805,1,142,5100000,94900000,300,1806,6925658290315593729,0,60,10,329000,1093,10800000,1914,3,1,0,0,0,0,0
6939240091734904070,7.0,20,5,6693344300120818694,0,291,21200,911700,28,42300,6912779983534574341,1,11,12,505100,4172,2400000,4224,0,0,0,0,0,0,0
6939567501143461125,101.0,17,6,6823708245921465350,0,150,381900,2300000,170,4606,6936312436110772998,1,13,13,176400,15600,1600000,2025,10,1,0,0,0,1,0
